hour,hour_sin,hour_cos,day_of_week,day_sin,day_cos,month,month_sin,month_cos,is_weekend,road_type,city_zone,weather_condition,temperature_c,vehicle_count,average_speed_kmh,signal_cycle_time,road_capacity_utilization,incident_reported,school_zone,construction_zone,public_event_nearby,congestion_level
13,-0.25882,-0.96593,2,0.97493,-0.22252,5,0.5,-0.86603,0,arterial,CBD,clear,22.27,2411,53.45,116.3,0.9672,1,1,0,0,severe
3,0.70711,0.70711,0,0.0,1.0,9,-1.0,-0.0,0,arterial,industrial,clear,21.06,435,68.97,154.9,0.1704,0,0,0,0,low
16,-0.86603,-0.5,1,0.78183,0.62349,4,0.86603,-0.5,0,arterial,airport,rain,21.95,3514,45.89,99.2,1.0,0,0,0,0,severe
4,0.86603,0.5,0,0.0,1.0,6,0.0,-1.0,0,expressway,residential,snow,24.27,1047,77.39,89.6,0.2914,0,0,0,0,low
10,0.5,-0.86603,2,0.97493,-0.22252,4,0.86603,-0.5,0,local,suburban,clear,22.67,717,23.71,39.5,0.9813,0,0,0,0,severe
4,0.86603,0.5,6,-0.78183,0.62349,11,-0.5,0.86603,1,arterial,industrial,rain,12.17,737,54.22,75.7,0.2075,0,1,0,0,low
17,-0.96593,-0.25882,2,0.97493,-0.22252,2,0.86603,0.5,0,highway,CBD,rain,4.68,6144,73.41,43.8,0.9786,0,0,0,0,severe
23,-0.25882,0.96593,6,-0.78183,0.62349,11,-0.5,0.86603,1,local,industrial,clear,11.08,251,33.2,75.3,0.1053,0,0,0,0,low
19,-0.96593,0.25882,4,-0.43388,-0.90097,8,-0.86603,-0.5,0,expressway,residential,clear,32.05,9062,112.32,106.1,0.9751,0,0,0,0,severe
9,0.70711,-0.70711,4,-0.43388,-0.90097,6,0.0,-1.0,0,arterial,suburban,clear,25.21,3115,49.53,93.7,0.9282,0,1,0,0,severe
4,0.86603,0.5,5,-0.97493,-0.22252,5,0.5,-0.86603,1,highway,CBD,clear,26.69,139,115.5,118.3,0.0136,0,0,0,0,low
23,-0.25882,0.96593,5,-0.97493,-0.22252,3,1.0,0.0,1,arterial,suburban,clear,19.53,157,52.83,146.3,0.1989,0,0,0,1,low
2,0.5,0.86603,3,0.43388,-0.90097,11,-0.5,0.86603,0,arterial,airport,clear,15.22,924,122.4,144.4,0.2627,0,0,1,0,low
3,0.70711,0.70711,4,-0.43388,-0.90097,1,0.5,0.86603,0,arterial,suburban,clear,6.66,772,120.46,149.9,0.1792,0,0,0,0,low
20,-0.86603,0.5,5,-0.97493,-0.22252,3,1.0,0.0,1,arterial,residential,clear,12.69,1380,51.14,53.3,0.8365,0,0,0,0,severe
16,-0.86603,-0.5,6,-0.78183,0.62349,6,0.0,-1.0,1,highway,residential,fog,28.0,5518,67.15,148.5,1.0,0,0,0,0,severe
18,-1.0,-0.0,2,0.97493,-0.22252,11,-0.5,0.86603,0,arterial,CBD,clear,9.84,9100,97.39,96.1,0.9999,0,0,0,0,severe
18,-1.0,-0.0,5,-0.97493,-0.22252,3,1.0,0.0,1,local,CBD,storm,18.49,1086,4.45,150.8,1.0,0,0,0,0,severe
7,0.96593,-0.25882,2,0.97493,-0.22252,2,0.86603,0.5,0,expressway,suburban,clear,13.48,7834,105.74,44.7,1.0,0,0,0,0,severe
23,-0.25882,0.96593,2,0.97493,-0.22252,10,-0.86603,0.5,0,local,airport,fog,15.9,159,21.71,90.4,0.3148,0,0,0,0,low
18,-1.0,-0.0,0,0.0,1.0,12,-0.0,1.0,0,expressway,CBD,snow,6.17,8143,89.92,113.7,1.0,0,1,0,1,severe
18,-1.0,-0.0,3,0.43388,-0.90097,7,-0.5,-0.86603,0,arterial,residential,clear,31.83,3901,51.75,50.2,1.0,0,0,0,0,severe
12,0.0,-1.0,5,-0.97493,-0.22252,7,-0.5,-0.86603,1,arterial,industrial,storm,27.77,1604,14.57,129.1,0.948,0,0,0,0,severe
17,-0.96593,-0.25882,6,-0.78183,0.62349,4,0.86603,-0.5,1,highway,industrial,clear,20.2,866,30.46,125.9,1.0,0,0,0,0,severe
14,-0.5,-0.86603,1,0.78183,0.62349,1,0.5,0.86603,0,arterial,industrial,clear,10.65,1566,59.21,119.2,0.6023,0,0,0,0,high
9,0.70711,-0.70711,4,-0.43388,-0.90097,6,0.0,-1.0,0,expressway,suburban,clear,28.54,9175,97.91,51.3,0.9519,0,0,0,1,severe
21,-0.70711,0.70711,2,0.97493,-0.22252,4,0.86603,-0.5,0,local,industrial,rain,9.19,3306,95.3,116.5,0.7163,0,0,0,0,severe
10,0.5,-0.86603,4,-0.43388,-0.90097,7,-0.5,-0.86603,0,highway,industrial,rain,29.2,3489,83.75,62.9,0.9725,0,0,0,0,severe
19,-0.96593,0.25882,2,0.97493,-0.22252,5,0.5,-0.86603,0,expressway,residential,clear,22.75,9191,108.47,82.7,0.9396,0,0,0,0,severe
13,-0.25882,-0.96593,1,0.78183,0.62349,7,-0.5,-0.86603,0,expressway,residential,clear,37.02,4806,101.54,57.0,0.9686,0,0,0,0,severe
1,0.25882,0.96593,1,0.78183,0.62349,11,-0.5,0.86603,0,highway,airport,clear,12.16,894,105.37,150.0,0.2603,0,0,0,0,low
8,0.86603,-0.5,3,0.43388,-0.90097,11,-0.5,0.86603,0,local,airport,storm,15.8,3023,15.15,53.1,1.0,1,0,0,0,severe
10,0.5,-0.86603,1,0.78183,0.62349,4,0.86603,-0.5,0,local,residential,rain,20.12,254,44.01,139.2,0.7572,0,0,0,0,severe
6,1.0,0.0,3,0.43388,-0.90097,9,-1.0,-0.0,0,highway,residential,rain,20.87,3114,76.17,114.7,0.879,1,0,0,0,severe
17,-0.96593,-0.25882,3,0.43388,-0.90097,9,-1.0,-0.0,0,arterial,industrial,rain,23.85,3388,38.32,68.7,0.888,0,0,0,0,severe
6,1.0,0.0,6,-0.78183,0.62349,9,-1.0,-0.0,1,arterial,residential,snow,26.59,550,30.98,115.8,0.7011,0,1,0,0,severe
6,1.0,0.0,5,-0.97493,-0.22252,2,0.86603,0.5,1,highway,CBD,clear,6.87,2261,106.26,119.5,0.6374,0,0,0,0,high
7,0.96593,-0.25882,5,-0.97493,-0.22252,6,0.0,-1.0,1,local,residential,clear,30.17,1311,47.1,126.6,0.91,0,0,0,0,severe
18,-1.0,-0.0,6,-0.78183,0.62349,7,-0.5,-0.86603,1,local,suburban,fog,36.49,7439,85.97,68.4,0.9483,0,0,0,0,severe
11,0.25882,-0.96593,2,0.97493,-0.22252,12,-0.0,1.0,0,expressway,residential,clear,9.51,3630,98.97,76.4,0.9453,0,0,1,0,severe
14,-0.5,-0.86603,0,0.0,1.0,7,-0.5,-0.86603,0,local,residential,clear,27.68,2104,61.39,151.4,0.7693,0,1,0,0,severe
23,-0.25882,0.96593,4,-0.43388,-0.90097,3,1.0,0.0,0,expressway,CBD,clear,14.24,614,123.11,54.4,0.1176,0,0,0,0,low
14,-0.5,-0.86603,0,0.0,1.0,6,0.0,-1.0,0,local,suburban,snow,30.39,668,27.79,44.4,0.9544,0,0,1,1,severe
5,0.96593,0.25882,2,0.97493,-0.22252,4,0.86603,-0.5,0,expressway,CBD,snow,13.91,610,123.44,137.6,0.3745,0,0,0,0,moderate
6,1.0,0.0,6,-0.78183,0.62349,5,0.5,-0.86603,1,local,residential,snow,29.65,3213,72.37,84.9,0.9089,0,0,1,0,severe
19,-0.96593,0.25882,4,-0.43388,-0.90097,4,0.86603,-0.5,0,highway,CBD,clear,18.42,10731,92.51,65.1,0.8715,0,0,0,1,severe
8,0.86603,-0.5,0,0.0,1.0,2,0.86603,0.5,0,expressway,industrial,snow,8.37,6645,106.36,121.2,1.0,0,0,0,0,severe
8,0.86603,-0.5,4,-0.43388,-0.90097,9,-1.0,-0.0,0,highway,CBD,rain,22.77,8555,79.66,64.2,0.9114,0,0,0,0,severe
18,-1.0,-0.0,3,0.43388,-0.90097,5,0.5,-0.86603,0,highway,residential,rain,26.24,5605,82.72,87.3,1.0,1,0,0,0,severe
1,0.25882,0.96593,6,-0.78183,0.62349,3,1.0,0.0,1,arterial,residential,clear,17.28,557,64.8,112.3,0.12,0,0,0,0,low
10,0.5,-0.86603,0,0.0,1.0,11,-0.5,0.86603,0,local,suburban,storm,13.17,354,28.28,99.4,0.9911,0,0,0,0,severe
6,1.0,0.0,1,0.78183,0.62349,8,-0.86603,-0.5,0,expressway,CBD,snow,32.75,4106,105.41,148.7,0.8753,0,0,0,0,high
17,-0.96593,-0.25882,6,-0.78183,0.62349,7,-0.5,-0.86603,1,local,residential,rain,30.81,1248,37.22,159.8,0.9642,0,0,0,0,severe
16,-0.86603,-0.5,0,0.0,1.0,3,1.0,0.0,0,expressway,airport,rain,13.83,7128,83.51,151.2,0.9407,0,1,0,0,severe
15,-0.70711,-0.70711,1,0.78183,0.62349,5,0.5,-0.86603,0,highway,residential,snow,17.11,4698,64.13,62.2,0.942,0,1,0,1,severe
21,-0.70711,0.70711,3,0.43388,-0.90097,9,-1.0,-0.0,0,arterial,residential,snow,26.44,1441,34.81,50.7,0.7591,1,0,0,0,severe
21,-0.70711,0.70711,1,0.78183,0.62349,10,-0.86603,0.5,0,arterial,industrial,clear,18.66,1506,39.11,132.9,0.9096,0,0,0,0,moderate
14,-0.5,-0.86603,6,-0.78183,0.62349,12,-0.0,1.0,1,local,residential,storm,10.51,532,57.19,121.8,0.6408,0,0,0,0,high
8,0.86603,-0.5,3,0.43388,-0.90097,10,-0.86603,0.5,0,local,residential,clear,21.39,1568,32.52,140.0,1.0,1,0,0,0,severe
0,0.0,1.0,3,0.43388,-0.90097,2,0.86603,0.5,0,arterial,CBD,clear,3.79,478,59.83,112.4,0.3933,0,0,0,0,low
8,0.86603,-0.5,0,0.0,1.0,12,-0.0,1.0,0,expressway,airport,rain,10.66,9093,92.22,149.6,0.9746,0,0,0,0,severe
6,1.0,0.0,5,-0.97493,-0.22252,9,-1.0,-0.0,1,highway,residential,fog,20.17,3513,79.92,94.6,0.8832,1,1,0,1,severe
23,-0.25882,0.96593,6,-0.78183,0.62349,11,-0.5,0.86603,1,highway,industrial,clear,9.42,0,110.26,157.0,0.0864,0,0,0,0,low
2,0.5,0.86603,0,0.0,1.0,10,-0.86603,0.5,0,expressway,CBD,rain,17.26,394,80.98,65.5,0.2411,0,1,0,0,low
16,-0.86603,-0.5,5,-0.97493,-0.22252,11,-0.5,0.86603,1,expressway,suburban,snow,15.29,5533,65.93,128.5,0.9501,0,1,1,0,severe
22,-0.5,0.86603,6,-0.78183,0.62349,4,0.86603,-0.5,1,local,suburban,clear,22.35,587,33.18,126.1,0.2513,0,0,0,0,moderate
1,0.25882,0.96593,4,-0.43388,-0.90097,4,0.86603,-0.5,0,highway,CBD,storm,25.89,799,108.99,152.0,0.0,1,0,1,0,low
10,0.5,-0.86603,3,0.43388,-0.90097,8,-0.86603,-0.5,0,local,industrial,snow,28.94,78,23.1,156.8,0.7566,1,1,0,0,severe
3,0.70711,0.70711,5,-0.97493,-0.22252,1,0.5,0.86603,1,highway,airport,rain,3.4,670,103.19,134.6,0.1735,0,0,0,0,low
9,0.70711,-0.70711,6,-0.78183,0.62349,1,0.5,0.86603,1,arterial,industrial,fog,8.49,2596,37.8,84.5,0.9579,1,0,0,0,severe
7,0.96593,-0.25882,5,-0.97493,-0.22252,6,0.0,-1.0,1,local,residential,rain,28.2,539,22.15,123.4,1.0,1,0,0,0,severe
7,0.96593,-0.25882,2,0.97493,-0.22252,3,1.0,0.0,0,highway,residential,fog,13.62,4983,69.56,108.9,0.9253,0,0,0,0,severe
10,0.5,-0.86603,4,-0.43388,-0.90097,2,0.86603,0.5,0,local,suburban,clear,5.92,1557,32.98,170.4,1.0,0,0,0,0,severe
0,0.0,1.0,4,-0.43388,-0.90097,4,0.86603,-0.5,0,expressway,suburban,rain,23.67,0,32.4,151.8,0.1235,0,1,0,0,low
8,0.86603,-0.5,4,-0.43388,-0.90097,3,1.0,0.0,0,local,CBD,clear,12.93,1130,34.13,90.9,1.0,0,0,0,0,severe
10,0.5,-0.86603,6,-0.78183,0.62349,8,-0.86603,-0.5,1,expressway,industrial,clear,27.18,3599,118.32,121.0,0.8381,0,1,1,0,high
23,-0.25882,0.96593,6,-0.78183,0.62349,6,0.0,-1.0,1,highway,CBD,clear,24.89,91,108.68,95.3,0.2686,0,1,0,0,low
19,-0.96593,0.25882,0,0.0,1.0,6,0.0,-1.0,0,arterial,CBD,clear,23.63,3284,49.67,160.2,0.9152,0,0,1,0,severe
0,0.0,1.0,6,-0.78183,0.62349,4,0.86603,-0.5,1,expressway,CBD,clear,19.37,0,46.12,126.2,0.018,0,0,0,0,low
5,0.96593,0.25882,1,0.78183,0.62349,1,0.5,0.86603,0,expressway,residential,rain,11.41,1446,98.9,114.2,0.3273,0,0,0,0,low
4,0.86603,0.5,3,0.43388,-0.90097,2,0.86603,0.5,0,local,industrial,rain,14.13,276,35.15,147.3,0.3402,0,0,0,0,moderate
23,-0.25882,0.96593,0,0.0,1.0,11,-0.5,0.86603,0,local,residential,fog,18.93,0,29.27,91.7,0.1927,0,0,1,0,low
17,-0.96593,-0.25882,0,0.0,1.0,2,0.86603,0.5,0,expressway,airport,fog,10.91,9153,102.93,160.8,0.9661,1,0,0,0,severe
17,-0.96593,-0.25882,1,0.78183,0.62349,11,-0.5,0.86603,0,arterial,industrial,clear,12.55,1939,49.75,146.5,0.9067,0,0,0,0,severe
5,0.96593,0.25882,0,0.0,1.0,7,-0.5,-0.86603,0,expressway,residential,fog,24.66,828,89.13,63.6,0.2168,0,0,0,0,low
7,0.96593,-0.25882,1,0.78183,0.62349,5,0.5,-0.86603,0,arterial,industrial,clear,24.54,3776,55.65,152.8,0.9999,0,0,1,0,severe
17,-0.96593,-0.25882,3,0.43388,-0.90097,3,1.0,0.0,0,expressway,CBD,clear,12.5,7636,100.09,96.7,1.0,0,0,0,0,severe
15,-0.70711,-0.70711,5,-0.97493,-0.22252,8,-0.86603,-0.5,1,local,residential,fog,24.7,553,28.73,69.3,0.6043,0,0,0,1,severe
8,0.86603,-0.5,3,0.43388,-0.90097,2,0.86603,0.5,0,expressway,airport,clear,9.37,6874,111.71,86.9,0.959,0,0,0,0,severe
11,0.25882,-0.96593,3,0.43388,-0.90097,12,-0.0,1.0,0,expressway,residential,clear,3.79,3250,114.19,46.6,0.7499,1,0,0,1,severe
20,-0.86603,0.5,1,0.78183,0.62349,1,0.5,0.86603,0,local,industrial,rain,7.31,675,31.09,109.0,0.8434,0,1,0,0,severe
21,-0.70711,0.70711,2,0.97493,-0.22252,3,1.0,0.0,0,expressway,airport,clear,16.06,3642,103.8,66.2,0.8463,0,0,0,0,severe
9,0.70711,-0.70711,2,0.97493,-0.22252,9,-1.0,-0.0,0,expressway,industrial,clear,22.61,7281,109.97,60.2,0.9369,0,0,0,0,severe
22,-0.5,0.86603,4,-0.43388,-0.90097,5,0.5,-0.86603,0,arterial,residential,clear,27.9,99,65.17,124.5,0.3619,0,1,0,0,low
14,-0.5,-0.86603,4,-0.43388,-0.90097,6,0.0,-1.0,0,expressway,industrial,clear,26.62,3907,120.22,112.7,0.9378,0,0,0,0,severe
17,-0.96593,-0.25882,2,0.97493,-0.22252,4,0.86603,-0.5,0,arterial,residential,clear,18.94,3996,40.68,95.9,0.9307,0,1,0,0,severe
21,-0.70711,0.70711,4,-0.43388,-0.90097,6,0.0,-1.0,0,expressway,CBD,rain,22.7,2754,93.29,142.4,0.7652,0,0,0,0,severe
8,0.86603,-0.5,1,0.78183,0.62349,1,0.5,0.86603,0,arterial,CBD,fog,12.57,3993,32.09,84.0,1.0,0,0,0,0,severe
5,0.96593,0.25882,5,-0.97493,-0.22252,6,0.0,-1.0,1,expressway,residential,clear,21.14,434,121.25,87.6,0.1158,0,0,0,0,low
19,-0.96593,0.25882,5,-0.97493,-0.22252,2,0.86603,0.5,1,highway,CBD,clear,6.97,4952,94.95,59.3,1.0,0,1,0,0,severe
22,-0.5,0.86603,0,0.0,1.0,6,0.0,-1.0,0,local,suburban,fog,19.46,466,36.7,95.5,0.3988,1,0,0,0,severe
11,0.25882,-0.96593,5,-0.97493,-0.22252,8,-0.86603,-0.5,1,arterial,industrial,rain,23.38,1975,86.17,55.5,0.5059,1,0,0,0,severe
11,0.25882,-0.96593,3,0.43388,-0.90097,8,-0.86603,-0.5,0,expressway,suburban,fog,29.86,2167,103.87,142.5,0.7867,0,0,0,0,high
14,-0.5,-0.86603,1,0.78183,0.62349,8,-0.86603,-0.5,0,arterial,suburban,fog,23.92,1726,43.32,82.6,1.0,0,0,0,0,severe
21,-0.70711,0.70711,6,-0.78183,0.62349,3,1.0,0.0,1,local,CBD,clear,15.48,374,40.84,156.3,0.7683,0,0,0,0,high
22,-0.5,0.86603,2,0.97493,-0.22252,3,1.0,0.0,0,local,suburban,clear,22.1,0,41.9,164.6,0.1288,0,0,0,0,low
6,1.0,0.0,2,0.97493,-0.22252,10,-0.86603,0.5,0,arterial,industrial,clear,17.08,2135,50.27,57.1,1.0,0,0,0,0,severe
0,0.0,1.0,3,0.43388,-0.90097,7,-0.5,-0.86603,0,arterial,industrial,clear,23.44,497,28.88,46.0,0.1235,0,0,0,0,low
22,-0.5,0.86603,1,0.78183,0.62349,9,-1.0,-0.0,0,local,suburban,fog,37.29,0,25.11,122.5,0.3675,0,0,0,0,high
4,0.86603,0.5,1,0.78183,0.62349,1,0.5,0.86603,0,local,residential,clear,10.78,0,47.85,64.7,0.1949,0,0,0,0,low
22,-0.5,0.86603,1,0.78183,0.62349,5,0.5,-0.86603,0,expressway,CBD,clear,29.1,1089,78.47,78.7,0.527,0,1,0,0,high
3,0.70711,0.70711,5,-0.97493,-0.22252,2,0.86603,0.5,1,arterial,suburban,snow,7.66,446,35.23,84.7,0.1102,1,1,0,0,low
16,-0.86603,-0.5,6,-0.78183,0.62349,3,1.0,0.0,1,expressway,industrial,rain,15.92,5619,94.38,85.9,0.9462,0,0,0,0,severe
0,0.0,1.0,6,-0.78183,0.62349,10,-0.86603,0.5,1,highway,CBD,clear,22.94,1116,108.39,162.0,0.1604,0,0,1,0,low
11,0.25882,-0.96593,4,-0.43388,-0.90097,6,0.0,-1.0,0,expressway,CBD,clear,28.42,3260,106.76,88.9,0.7233,0,0,1,0,high
13,-0.25882,-0.96593,3,0.43388,-0.90097,6,0.0,-1.0,0,arterial,industrial,rain,24.25,2413,39.0,109.9,0.94,0,1,0,0,severe
21,-0.70711,0.70711,2,0.97493,-0.22252,10,-0.86603,0.5,0,arterial,airport,rain,17.32,1238,60.42,55.1,0.5965,0,0,0,0,severe
7,0.96593,-0.25882,5,-0.97493,-0.22252,6,0.0,-1.0,1,local,airport,clear,28.49,826,34.04,112.6,0.9318,1,1,0,0,severe
14,-0.5,-0.86603,0,0.0,1.0,2,0.86603,0.5,0,local,CBD,rain,5.99,1392,5.79,93.6,0.9847,0,0,0,0,severe
16,-0.86603,-0.5,2,0.97493,-0.22252,11,-0.5,0.86603,0,expressway,CBD,clear,13.67,6687,102.18,126.3,0.9918,0,0,0,0,severe
4,0.86603,0.5,4,-0.43388,-0.90097,6,0.0,-1.0,0,expressway,suburban,rain,24.94,635,102.62,46.6,0.4035,0,0,0,0,low
18,-1.0,-0.0,0,0.0,1.0,1,0.5,0.86603,0,highway,CBD,clear,3.51,6976,97.24,161.3,1.0,0,0,0,0,severe
7,0.96593,-0.25882,3,0.43388,-0.90097,8,-0.86603,-0.5,0,expressway,CBD,clear,27.54,7620,96.75,89.7,1.0,0,0,0,0,severe
3,0.70711,0.70711,1,0.78183,0.62349,8,-0.86603,-0.5,0,local,residential,rain,31.54,213,34.68,96.8,0.207,1,0,0,0,high
1,0.25882,0.96593,1,0.78183,0.62349,3,1.0,0.0,0,arterial,CBD,clear,20.15,0,64.61,83.6,0.0928,0,0,0,0,low
1,0.25882,0.96593,1,0.78183,0.62349,6,0.0,-1.0,0,highway,industrial,storm,23.08,220,90.68,131.6,0.1319,0,1,0,0,low
23,-0.25882,0.96593,2,0.97493,-0.22252,8,-0.86603,-0.5,0,local,CBD,fog,30.39,540,29.85,156.5,0.229,0,0,0,1,low
8,0.86603,-0.5,6,-0.78183,0.62349,1,0.5,0.86603,1,highway,CBD,storm,13.59,7202,43.42,84.7,1.0,0,0,0,1,severe
0,0.0,1.0,4,-0.43388,-0.90097,5,0.5,-0.86603,0,arterial,CBD,clear,24.1,307,57.03,65.9,0.2938,0,0,0,0,low
18,-1.0,-0.0,1,0.78183,0.62349,1,0.5,0.86603,0,arterial,CBD,clear,12.61,3848,43.06,159.3,1.0,0,0,0,1,severe
12,0.0,-1.0,4,-0.43388,-0.90097,11,-0.5,0.86603,0,expressway,CBD,snow,9.84,544,15.18,62.0,1.0,0,0,0,0,severe
20,-0.86603,0.5,5,-0.97493,-0.22252,9,-1.0,-0.0,1,arterial,suburban,snow,24.53,839,40.85,122.3,0.3661,0,0,1,0,high
20,-0.86603,0.5,4,-0.43388,-0.90097,3,1.0,0.0,0,highway,industrial,clear,11.79,3636,98.27,150.4,1.0,0,0,0,0,severe
19,-0.96593,0.25882,4,-0.43388,-0.90097,5,0.5,-0.86603,0,expressway,airport,fog,18.95,8006,77.28,159.1,0.8133,0,0,0,0,severe
15,-0.70711,-0.70711,3,0.43388,-0.90097,2,0.86603,0.5,0,arterial,residential,rain,11.68,2100,34.94,165.2,0.7767,0,0,1,0,severe
20,-0.86603,0.5,5,-0.97493,-0.22252,2,0.86603,0.5,1,highway,CBD,storm,10.03,1474,53.16,100.2,0.4791,0,0,0,0,severe
0,0.0,1.0,0,0.0,1.0,5,0.5,-0.86603,0,arterial,airport,snow,23.62,1266,62.43,48.0,0.2476,0,0,0,0,low
11,0.25882,-0.96593,3,0.43388,-0.90097,5,0.5,-0.86603,0,arterial,industrial,clear,22.81,1743,47.17,123.0,0.8926,0,0,1,0,severe
8,0.86603,-0.5,5,-0.97493,-0.22252,12,-0.0,1.0,1,expressway,airport,clear,15.56,471,34.46,89.3,0.8934,0,0,0,0,high
20,-0.86603,0.5,2,0.97493,-0.22252,7,-0.5,-0.86603,0,highway,CBD,clear,32.47,2368,95.79,114.0,0.5641,0,0,0,0,high
0,0.0,1.0,0,0.0,1.0,9,-1.0,-0.0,0,local,residential,snow,33.75,0,26.16,61.1,0.195,0,1,0,0,low
13,-0.25882,-0.96593,5,-0.97493,-0.22252,10,-0.86603,0.5,1,highway,CBD,rain,18.58,221,18.77,90.9,0.8875,1,0,0,0,severe
10,0.5,-0.86603,6,-0.78183,0.62349,2,0.86603,0.5,1,local,suburban,rain,9.3,1731,103.36,51.0,0.623,0,0,1,0,moderate
7,0.96593,-0.25882,1,0.78183,0.62349,1,0.5,0.86603,0,expressway,suburban,fog,9.62,6785,44.58,50.9,0.9283,0,1,0,0,severe
9,0.70711,-0.70711,2,0.97493,-0.22252,12,-0.0,1.0,0,highway,CBD,clear,13.39,6634,99.28,125.6,1.0,0,0,0,0,severe
6,1.0,0.0,5,-0.97493,-0.22252,6,0.0,-1.0,1,highway,airport,snow,23.8,1828,107.41,155.8,0.5674,0,0,0,0,moderate
12,0.0,-1.0,0,0.0,1.0,8,-0.86603,-0.5,0,arterial,residential,snow,30.93,2692,38.94,78.8,1.0,0,0,0,0,severe
22,-0.5,0.86603,2,0.97493,-0.22252,2,0.86603,0.5,0,expressway,residential,rain,6.93,650,93.42,79.8,0.1895,0,1,0,0,moderate
15,-0.70711,-0.70711,4,-0.43388,-0.90097,1,0.5,0.86603,0,expressway,suburban,clear,13.14,2637,107.0,157.1,0.6486,0,0,0,0,high
5,0.96593,0.25882,4,-0.43388,-0.90097,1,0.5,0.86603,0,arterial,CBD,rain,8.12,320,52.5,146.8,0.0212,0,1,0,0,moderate
20,-0.86603,0.5,0,0.0,1.0,12,-0.0,1.0,0,local,suburban,storm,10.73,464,16.21,37.8,0.9944,0,0,1,0,severe
13,-0.25882,-0.96593,4,-0.43388,-0.90097,10,-0.86603,0.5,0,expressway,residential,fog,19.37,6235,74.07,117.9,0.937,0,0,0,0,severe
12,0.0,-1.0,2,0.97493,-0.22252,2,0.86603,0.5,0,expressway,airport,rain,9.7,0,20.05,147.4,1.0,0,0,0,0,severe
23,-0.25882,0.96593,0,0.0,1.0,2,0.86603,0.5,0,arterial,residential,clear,14.1,1010,54.21,92.4,0.3713,0,0,0,1,moderate
3,0.70711,0.70711,2,0.97493,-0.22252,6,0.0,-1.0,0,local,industrial,snow,25.84,161,32.14,83.0,0.0539,1,0,0,0,low
10,0.5,-0.86603,3,0.43388,-0.90097,6,0.0,-1.0,0,local,airport,clear,27.56,1416,43.35,80.0,0.7278,0,0,0,0,high
1,0.25882,0.96593,4,-0.43388,-0.90097,8,-0.86603,-0.5,0,expressway,suburban,storm,25.06,618,58.57,129.4,0.2018,0,0,0,0,low
19,-0.96593,0.25882,2,0.97493,-0.22252,11,-0.5,0.86603,0,local,residential,rain,19.67,3324,50.89,144.0,0.9239,1,0,0,0,severe
5,0.96593,0.25882,1,0.78183,0.62349,2,0.86603,0.5,0,arterial,industrial,snow,14.15,550,38.59,85.5,0.1662,0,0,0,0,low
3,0.70711,0.70711,3,0.43388,-0.90097,3,1.0,0.0,0,highway,CBD,storm,12.99,889,36.49,120.6,0.3578,1,1,0,0,moderate
19,-0.96593,0.25882,6,-0.78183,0.62349,9,-1.0,-0.0,1,highway,CBD,clear,29.93,7424,87.78,147.6,0.928,0,1,0,1,severe
7,0.96593,-0.25882,2,0.97493,-0.22252,8,-0.86603,-0.5,0,expressway,airport,snow,26.09,8242,61.18,152.6,0.9997,0,0,0,0,severe
23,-0.25882,0.96593,5,-0.97493,-0.22252,11,-0.5,0.86603,1,local,residential,rain,11.24,195,52.26,107.5,0.1491,0,1,1,0,moderate
6,1.0,0.0,0,0.0,1.0,8,-0.86603,-0.5,0,expressway,CBD,clear,29.1,2896,113.98,153.8,0.6947,0,0,0,0,severe
7,0.96593,-0.25882,6,-0.78183,0.62349,2,0.86603,0.5,1,expressway,airport,clear,7.9,5439,103.74,89.2,1.0,0,0,0,0,severe
19,-0.96593,0.25882,4,-0.43388,-0.90097,7,-0.5,-0.86603,0,local,industrial,storm,29.05,1945,30.38,54.1,0.9569,0,1,0,0,severe
15,-0.70711,-0.70711,1,0.78183,0.62349,5,0.5,-0.86603,0,highway,residential,clear,27.0,3991,101.39,104.1,0.9726,0,0,0,1,severe
10,0.5,-0.86603,5,-0.97493,-0.22252,2,0.86603,0.5,1,expressway,residential,clear,5.84,2025,101.55,149.6,0.4512,0,0,0,0,high
10,0.5,-0.86603,6,-0.78183,0.62349,9,-1.0,-0.0,1,local,suburban,clear,24.36,244,34.15,120.1,0.5088,0,0,0,0,moderate
3,0.70711,0.70711,6,-0.78183,0.62349,3,1.0,0.0,1,arterial,suburban,snow,18.62,932,43.98,77.9,0.2195,0,1,0,0,low
6,1.0,0.0,5,-0.97493,-0.22252,3,1.0,0.0,1,expressway,suburban,rain,9.48,1996,117.24,149.6,0.6511,0,0,0,0,moderate
0,0.0,1.0,1,0.78183,0.62349,2,0.86603,0.5,0,highway,residential,snow,10.64,285,59.33,81.9,0.2536,0,1,0,0,low
5,0.96593,0.25882,2,0.97493,-0.22252,6,0.0,-1.0,0,expressway,CBD,storm,24.97,904,58.0,158.7,0.2528,0,0,0,0,low
16,-0.86603,-0.5,1,0.78183,0.62349,10,-0.86603,0.5,0,arterial,suburban,clear,20.81,3467,43.47,150.0,1.0,1,0,0,0,severe
6,1.0,0.0,3,0.43388,-0.90097,3,1.0,0.0,0,local,residential,snow,8.36,132,29.38,64.3,0.8119,0,1,0,0,severe
20,-0.86603,0.5,4,-0.43388,-0.90097,7,-0.5,-0.86603,0,arterial,CBD,rain,30.83,1221,38.92,68.9,0.7674,0,0,0,0,severe
